AUBL01000010_53	a18333a507a2c3b577eb08419f31b2b0	126	Pfam	PF00453	Ribosomal protein L20	3	109	2.5E-44	T	07-07-2023	IPR005813	Large ribosomal subunit protein bL20
AUBL01000004_10	2eacd2a1bff52d7e1933baedce7bb78e	93	Pfam	PF13560	Helix-turn-helix domain	33	82	4.1E-9	T	07-07-2023	-	-
AUBL01000026_9	18fbda8056e8bca310f01be0697e09d7	408	Pfam	PF17863	AAA lid domain	333	399	1.5E-15	T	07-07-2023	IPR041628	ChlI/MoxR, AAA lid domain
AUBL01000026_9	18fbda8056e8bca310f01be0697e09d7	408	Pfam	PF07726	ATPase family associated with various cellular activities (AAA)	126	256	6.3E-58	T	07-07-2023	IPR011703	ATPase, AAA-3
AUBL01000011_42	5a7ce9a13495af904efafbdf5c85eb67	582	Pfam	PF07690	Major Facilitator Superfamily	35	428	3.5E-55	T	07-07-2023	IPR011701	Major facilitator superfamily
AUBL01000023_15	4f61a81882f6b638d00c55d7d6291367	250	Pfam	PF02517	Type II CAAX prenyl endopeptidase Rce1-like	144	235	4.6E-10	T	07-07-2023	IPR003675	Type II CAAX prenyl endopeptidase Rce1-like
AUBL01000001_20	a4e2cb6c69ed98ebb795b689392dfa20	229	Pfam	PF12502	Protein of unknown function (DUF3710)	31	204	7.3E-58	T	07-07-2023	IPR022183	Protein of unknown function DUF3710
AUBL01000026_15	1952f566b04d01f7235851b0daa37c97	230	Pfam	PF00440	Bacterial regulatory proteins, tetR family	22	65	2.1E-12	T	07-07-2023	IPR001647	DNA-binding HTH domain, TetR-type
AUBL01000081_1	b5b17e7a5189450633ecc2e02a4a6baf	100	Pfam	PF13613	Helix-turn-helix of DDE superfamily endonuclease	40	78	1.1E-8	T	07-07-2023	IPR027805	Transposase, Helix-turn-helix domain
AUBL01000034_45	b5b17e7a5189450633ecc2e02a4a6baf	100	Pfam	PF13613	Helix-turn-helix of DDE superfamily endonuclease	40	78	1.1E-8	T	07-07-2023	IPR027805	Transposase, Helix-turn-helix domain
AUBL01000049_20	6239d9a1b81cf30aeaabd1532bc2ef10	73	Pfam	PF13358	DDE superfamily endonuclease	4	73	9.5E-8	T	07-07-2023	IPR038717	Tc1-like transposase, DDE domain
AUBL01000054_8	125c5ad3b7a887521f231d4edea935bc	596	Pfam	PF00512	His Kinase A (phospho-acceptor) domain	290	357	2.0E-19	T	07-07-2023	IPR003661	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
AUBL01000054_8	125c5ad3b7a887521f231d4edea935bc	596	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	442	595	1.2E-18	T	07-07-2023	IPR003594	Histidine kinase/HSP90-like ATPase
AUBL01000054_8	125c5ad3b7a887521f231d4edea935bc	596	Pfam	PF00672	HAMP domain	216	276	3.8E-7	T	07-07-2023	IPR003660	HAMP domain
AUBL01000002_108	2c07b51ccae4aa481e663711f70ad32a	919	Pfam	PF01935	Helicase HerA, central domain	328	414	1.1E-5	T	07-07-2023	IPR002789	Helicase HerA, central domain
AUBL01000010_26	d80fe7a2e8e0796f6b6509f6c22dbfb6	407	Pfam	PF00764	Arginosuccinate synthase	9	394	0.0	T	07-07-2023	IPR001518	Argininosuccinate synthase
AUBL01000036_20	14132fbb37fb98705b034cf3f25280a2	375	Pfam	PF19187	PafC helix-turn-helix domain	8	116	2.7E-30	T	07-07-2023	IPR043839	PafC, HTH domain
AUBL01000036_20	14132fbb37fb98705b034cf3f25280a2	375	Pfam	PF13280	WYL domain	197	363	3.9E-28	T	07-07-2023	IPR026881	WYL domain
AUBL01000002_142	88dcd63bb8523ad177d68251d919f2c0	73	Pfam	PF01176	Translation initiation factor 1A / IF-1	8	71	1.8E-28	T	07-07-2023	IPR006196	RNA-binding domain, S1, IF1 type
AUBL01000040_29	9d86856c26073c5a84de4060696748bd	877	Pfam	PF03989	DNA gyrase C-terminal domain, beta-propeller	673	722	6.2E-10	T	07-07-2023	IPR006691	DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat
AUBL01000040_29	9d86856c26073c5a84de4060696748bd	877	Pfam	PF03989	DNA gyrase C-terminal domain, beta-propeller	514	560	1.5E-12	T	07-07-2023	IPR006691	DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat
AUBL01000040_29	9d86856c26073c5a84de4060696748bd	877	Pfam	PF03989	DNA gyrase C-terminal domain, beta-propeller	565	607	4.0E-8	T	07-07-2023	IPR006691	DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat
AUBL01000040_29	9d86856c26073c5a84de4060696748bd	877	Pfam	PF03989	DNA gyrase C-terminal domain, beta-propeller	779	823	6.4E-6	T	07-07-2023	IPR006691	DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat
AUBL01000040_29	9d86856c26073c5a84de4060696748bd	877	Pfam	PF03989	DNA gyrase C-terminal domain, beta-propeller	620	659	6.2E-8	T	07-07-2023	IPR006691	DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat
AUBL01000040_29	9d86856c26073c5a84de4060696748bd	877	Pfam	PF03989	DNA gyrase C-terminal domain, beta-propeller	729	775	1.6E-11	T	07-07-2023	IPR006691	DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat
AUBL01000040_29	9d86856c26073c5a84de4060696748bd	877	Pfam	PF00521	DNA gyrase/topoisomerase IV, subunit A	39	470	0.0	T	07-07-2023	IPR002205	DNA topoisomerase, type IIA, domain A
AUBL01000043_5	7db42db85a9b1053d8dd7856d5c449f4	175	Pfam	PF06781	Cell division protein CrgA	85	175	1.2E-17	T	07-07-2023	IPR009619	Cell division protein CrgA
AUBL01000023_4	83f19e82486e9dfef4cb86731ad3b248	290	Pfam	PF00005	ABC transporter	29	165	1.9E-27	T	07-07-2023	IPR003439	ABC transporter-like, ATP-binding domain
AUBL01000007_30	21fb28a5deaa754cd09dd98367b48d1e	201	Pfam	PF01592	NifU-like N terminal domain	8	130	2.8E-16	T	07-07-2023	IPR002871	NIF system FeS cluster assembly, NifU, N-terminal
AUBL01000016_1	affd4ba7eef528b7be2bcc56a32fd708	371	Pfam	PF06831	Formamidopyrimidine-DNA glycosylase H2TH domain	225	312	2.0E-21	T	07-07-2023	IPR015886	DNA glycosylase/AP lyase, H2TH DNA-binding
AUBL01000016_1	affd4ba7eef528b7be2bcc56a32fd708	371	Pfam	PF01149	Formamidopyrimidine-DNA glycosylase N-terminal domain	1	192	8.5E-27	T	07-07-2023	IPR012319	Formamidopyrimidine-DNA glycosylase, catalytic domain
AUBL01000016_1	affd4ba7eef528b7be2bcc56a32fd708	371	Pfam	PF06827	Zinc finger found in FPG and IleRS	337	366	1.5E-10	T	07-07-2023	IPR010663	Zinc finger, FPG/IleRS-type
AUBL01000015_36	070fb203439ddb78387135ef52149c03	628	Pfam	PF00920	Dehydratase family	34	618	0.0	T	07-07-2023	IPR000581	Dihydroxy-acid/6-phosphogluconate dehydratase
AUBL01000028_35	198b6870c3f7878e4bf4818984f38f7a	1161	Pfam	PF03176	MMPL family	151	433	3.5E-15	T	07-07-2023	IPR004869	Membrane transport protein MMPL domain
AUBL01000028_35	198b6870c3f7878e4bf4818984f38f7a	1161	Pfam	PF03176	MMPL family	535	758	1.3E-24	T	07-07-2023	IPR004869	Membrane transport protein MMPL domain
AUBL01000002_12	6e5d4bed7f1c7a987c3d7ec6195a00d2	333	Pfam	PF02569	Pantoate-beta-alanine ligase	50	328	6.1E-76	T	07-07-2023	IPR003721	Pantoate-beta-alanine ligase
AUBL01000007_83	ab919913f038f86194f98cf2e2edebdb	307	Pfam	PF00291	Pyridoxal-phosphate dependent enzyme	7	291	8.0E-68	T	07-07-2023	IPR001926	Tryptophan synthase beta chain-like, PALP domain
AUBL01000064_9	9667d8acbb3a8b16f937dbd29a9a83c0	329	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component	131	318	3.8E-19	T	07-07-2023	IPR000515	ABC transporter type 1, transmembrane domain MetI-like
AUBL01000024_1	1ca1f806a861541bb35cae06ce78d996	1226	Pfam	PF12770	CHAT domain	356	587	3.3E-21	T	07-07-2023	IPR024983	CHAT domain
AUBL01000024_1	1ca1f806a861541bb35cae06ce78d996	1226	Pfam	PF13365	Trypsin-like peptidase domain	26	196	1.7E-11	T	07-07-2023	-	-
AUBL01000024_1	1ca1f806a861541bb35cae06ce78d996	1226	Pfam	PF13424	Tetratricopeptide repeat	1141	1210	3.7E-13	T	07-07-2023	-	-
AUBL01000014_23	be1fe1cea01bf3295fc942155b2d5cbc	229	Pfam	PF04131	Putative N-acetylmannosamine-6-phosphate epimerase	34	227	1.6E-52	T	07-07-2023	IPR007260	Putative N-acetylmannosamine-6-phosphate epimerase
AUBL01000001_9	c1de603b8bdfe94075fa740e9705dbec	220	Pfam	PF02581	Thiamine monophosphate synthase	9	197	1.2E-47	T	07-07-2023	IPR022998	Thiamine phosphate synthase/TenI
AUBL01000031_17	e01366d681f65dd88f603421f32a095e	507	Pfam	PF07992	Pyridine nucleotide-disulphide oxidoreductase	47	384	3.4E-41	T	07-07-2023	IPR023753	FAD/NAD(P)-binding domain
AUBL01000036_13	863e3a2b7eb5f3dd29818e0831e8875b	122	Pfam	PF05239	PRC-barrel domain	9	75	1.7E-5	T	07-07-2023	IPR027275	PRC-barrel domain
AUBL01000003_12	8f3a9ee72a584f699e44ba10bd691b70	1101	Pfam	PF13476	AAA domain	6	200	7.4E-22	T	07-07-2023	IPR038729	Rad50/SbcC-type AAA domain
AUBL01000003_12	8f3a9ee72a584f699e44ba10bd691b70	1101	Pfam	PF13558	SbcC/RAD50-like, Walker B motif	998	1056	7.5E-10	T	07-07-2023	-	-
AUBL01000037_25	d1f8a7ecce4fe7ab57d042f257f75b7d	490	Pfam	PF01654	Cytochrome bd terminal oxidase subunit I	8	465	0.0	T	07-07-2023	IPR002585	Cytochrome ubiquinol oxidase subunit 1
AUBL01000027_48	d4c4fa969ea428e6e9e9a3bf897042ab	203	Pfam	PF02542	YgbB family	47	198	8.2E-45	T	07-07-2023	IPR003526	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
AUBL01000065_5	282f8a21fec1a51cb3d54129ecb7842d	383	Pfam	PF09344	CT1975-like protein	5	340	1.1E-127	T	07-07-2023	IPR010148	CRISPR-associated protein, CT1975
AUBL01000023_22	a323015a0c96bd34b734ab5c2a03ce1b	270	Pfam	PF01255	Putative undecaprenyl diphosphate synthase	33	253	9.6E-71	T	07-07-2023	IPR001441	Decaprenyl diphosphate synthase-like
AUBL01000057_13	c5a7d0246ac6c89a1a4cded5df6c703a	582	Pfam	PF02254	TrkA-N domain	389	503	7.0E-21	T	07-07-2023	IPR003148	Regulator of K+ conductance, N-terminal
AUBL01000057_13	c5a7d0246ac6c89a1a4cded5df6c703a	582	Pfam	PF00999	Sodium/hydrogen exchanger family	6	350	1.6E-38	T	07-07-2023	IPR006153	Cation/H+ exchanger
AUBL01000030_11	ebf96b730f35aed72dddbe365ee563e5	151	Pfam	PF03013	Pyrimidine dimer DNA glycosylase	1	87	9.2E-15	T	07-07-2023	IPR004260	Pyrimidine dimer DNA glycosylase
AUBL01000033_22	5a00b3a5bcea9825b63d9f0630c4d70e	321	Pfam	PF17863	AAA lid domain	237	308	4.4E-19	T	07-07-2023	IPR041628	ChlI/MoxR, AAA lid domain
AUBL01000033_22	5a00b3a5bcea9825b63d9f0630c4d70e	321	Pfam	PF07726	ATPase family associated with various cellular activities (AAA)	45	175	3.8E-61	T	07-07-2023	IPR011703	ATPase, AAA-3
AUBL01000072_13	a31cecdc62b46f060f104bd61d8b73d4	623	Pfam	PF00012	Hsp70 protein	4	78	1.8E-27	T	07-07-2023	IPR013126	Heat shock protein 70 family
AUBL01000072_13	a31cecdc62b46f060f104bd61d8b73d4	623	Pfam	PF00012	Hsp70 protein	79	581	0.0	T	07-07-2023	IPR013126	Heat shock protein 70 family
AUBL01000001_77	12023b261050367f289cbaf2814fe963	336	Pfam	PF03741	Integral membrane protein TerC family	69	277	7.1E-47	T	07-07-2023	IPR005496	Integral membrane protein TerC
AUBL01000002_3	c2f3f2e29d0bcef1912fd52bb7926afc	267	Pfam	PF13411	MerR HTH family regulatory protein	41	104	2.8E-7	T	07-07-2023	IPR000551	MerR-type HTH domain
AUBL01000007_58	4e5add688395a93b2766aef24182ca48	474	Pfam	PF10415	Fumarase C C-terminus	416	468	7.8E-23	T	07-07-2023	IPR018951	Fumarase C, C-terminal
AUBL01000007_58	4e5add688395a93b2766aef24182ca48	474	Pfam	PF00206	Lyase	18	349	3.0E-106	T	07-07-2023	IPR022761	Fumarate lyase, N-terminal
AUBL01000026_23	fdb1a7265b5768e6d8e11e73d7174900	266	Pfam	PF00881	Nitroreductase family	28	180	1.1E-11	T	07-07-2023	IPR029479	Nitroreductase
AUBL01000007_75	92798914a8e98ac8492ae025e8382bd6	147	Pfam	PF02566	OsmC-like protein	42	139	1.9E-6	T	07-07-2023	IPR003718	OsmC/Ohr family
AUBL01000029_6	9b41af6f2095f01db8bc1b9e86998992	608	Pfam	PF00664	ABC transporter transmembrane region	49	266	5.1E-22	T	07-07-2023	IPR011527	ABC transporter type 1, transmembrane domain
AUBL01000029_6	9b41af6f2095f01db8bc1b9e86998992	608	Pfam	PF00005	ABC transporter	388	537	3.9E-25	T	07-07-2023	IPR003439	ABC transporter-like, ATP-binding domain
AUBL01000037_24	a38525307bb7fec41d7e01dce9a4f71c	1009	Pfam	PF10150	Ribonuclease E/G family	617	891	1.7E-100	T	07-07-2023	IPR019307	RNA-binding protein AU-1/Ribonuclease E/G
AUBL01000026_32	56b4385b07260389621342ed0e1b1cac	230	Pfam	PF00588	SpoU rRNA Methylase family	82	218	5.7E-26	T	07-07-2023	IPR001537	tRNA/rRNA methyltransferase, SpoU type
AUBL01000006_6	462232a5f94be98451f8290771d030f0	321	Pfam	PF17863	AAA lid domain	238	307	5.0E-20	T	07-07-2023	IPR041628	ChlI/MoxR, AAA lid domain
AUBL01000006_6	462232a5f94be98451f8290771d030f0	321	Pfam	PF07726	ATPase family associated with various cellular activities (AAA)	45	175	1.7E-62	T	07-07-2023	IPR011703	ATPase, AAA-3
AUBL01000026_10	2414b40f383e0f480032c659aec6beac	343	Pfam	PF01882	Protein of unknown function DUF58	62	146	1.0E-16	T	07-07-2023	IPR002881	Domain of unknown function DUF58
AUBL01000020_19	c4165991ce154bd144bf7ce16b5d2c83	268	Pfam	PF07804	HipA-like C-terminal domain	4	237	3.0E-44	T	07-07-2023	IPR012893	HipA-like, C-terminal
AUBL01000010_55	b5c954ba1222a8641ad952971d88ca62	197	Pfam	PF00707	Translation initiation factor IF-3, C-terminal domain	69	152	7.2E-35	T	07-07-2023	IPR019815	Translation initiation factor 3, C-terminal
AUBL01000010_55	b5c954ba1222a8641ad952971d88ca62	197	Pfam	PF05198	Translation initiation factor IF-3, N-terminal domain	2	61	1.4E-24	T	07-07-2023	IPR019814	Translation initiation factor 3, N-terminal
AUBL01000030_14	e26561b6cd816144f3554ef4ab62972d	114	Pfam	PF02452	PemK-like, MazF-like toxin of type II toxin-antitoxin system	9	111	2.5E-23	T	07-07-2023	IPR003477	mRNA interferase PemK-like
AUBL01000007_62	2a89a9ff451fdcbe335fd0f27e6f8eff	254	Pfam	PF00005	ABC transporter	26	175	1.4E-28	T	07-07-2023	IPR003439	ABC transporter-like, ATP-binding domain
AUBL01000010_75	b8fd696b9146f3752d0d579e10b89a50	415	Pfam	PF13635	Domain of unknown function (DUF4143)	194	364	2.8E-15	T	07-07-2023	IPR025420	Domain of unknown function DUF4143
AUBL01000010_75	b8fd696b9146f3752d0d579e10b89a50	415	Pfam	PF13173	AAA domain	21	129	8.2E-11	T	07-07-2023	IPR041682	AAA domain, group 14
AUBL01000014_63	c9023541ffb34b93c60d9740e55fd5c4	530	Pfam	PF01609	Transposase DDE domain	181	470	1.9E-16	T	07-07-2023	IPR002559	Transposase IS4-like domain
AUBL01000014_1	c9023541ffb34b93c60d9740e55fd5c4	530	Pfam	PF01609	Transposase DDE domain	181	470	1.9E-16	T	07-07-2023	IPR002559	Transposase IS4-like domain
AUBL01000019_1	c9023541ffb34b93c60d9740e55fd5c4	530	Pfam	PF01609	Transposase DDE domain	181	470	1.9E-16	T	07-07-2023	IPR002559	Transposase IS4-like domain
AUBL01000074_5	b2f2a11caf3415d99b4ac2c79a9d9e2a	139	Pfam	PF01042	Endoribonuclease L-PSP	17	137	7.4E-38	T	07-07-2023	IPR006175	YjgF/YER057c/UK114 family
AUBL01000024_2	7395b067b6ec85bb2ca3b6be809b4126	148	Pfam	PF19493	Trypsin-co-occurring domain 1	16	108	4.6E-14	T	07-07-2023	IPR045794	Trypsin-co-occurring domain 1
AUBL01000013_27	d9a439ca5940a27742b9cee5b5dc3d15	579	Pfam	PF00664	ABC transporter transmembrane region	48	283	1.2E-9	T	07-07-2023	IPR011527	ABC transporter type 1, transmembrane domain
AUBL01000013_27	d9a439ca5940a27742b9cee5b5dc3d15	579	Pfam	PF00005	ABC transporter	345	494	3.4E-28	T	07-07-2023	IPR003439	ABC transporter-like, ATP-binding domain
AUBL01000010_35	3dc13c2fdab34661327c5aee2d0efc27	394	Pfam	PF13191	AAA ATPase domain	19	197	1.5E-14	T	07-07-2023	IPR041664	Orc1-like, AAA ATPase domain
AUBL01000003_39	a55f652878c95000338f9538c9de1c28	396	Pfam	PF20511	Phosphomannose isomerase type I, catalytic domain	2	145	7.0E-27	T	07-07-2023	IPR046457	Phosphomannose isomerase type I, catalytic domain
AUBL01000002_24	c4248565b265cd9acdf0cb0bc52871b0	438	Pfam	PF07690	Major Facilitator Superfamily	25	375	3.0E-29	T	07-07-2023	IPR011701	Major facilitator superfamily
AUBL01000016_61	de5634c891bfc2772eb901248be7a464	393	Pfam	PF13175	AAA ATPase domain	9	54	4.6E-8	T	07-07-2023	IPR041685	AAA domain, group 15
AUBL01000016_61	de5634c891bfc2772eb901248be7a464	393	Pfam	PF13304	AAA domain, putative AbiEii toxin, Type IV TA system	264	335	5.7E-13	T	07-07-2023	IPR003959	ATPase, AAA-type, core
AUBL01000037_14	3b3ea09249c347911b095a4ec82bb79e	461	Pfam	PF00984	UDP-glucose/GDP-mannose dehydrogenase family, central domain	208	302	4.4E-30	T	07-07-2023	IPR014026	UDP-glucose/GDP-mannose dehydrogenase, dimerisation
AUBL01000037_14	3b3ea09249c347911b095a4ec82bb79e	461	Pfam	PF03721	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain	1	180	6.7E-42	T	07-07-2023	IPR001732	UDP-glucose/GDP-mannose dehydrogenase, N-terminal
AUBL01000037_14	3b3ea09249c347911b095a4ec82bb79e	461	Pfam	PF03720	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain	326	425	1.1E-21	T	07-07-2023	IPR014027	UDP-glucose/GDP-mannose dehydrogenase, C-terminal
AUBL01000001_3	8b468358e70023e9ecca64227bce0e51	446	Pfam	PF01474	Class-II DAHP synthetase family	10	441	0.0	T	07-07-2023	IPR002480	DAHP synthetase, class II
AUBL01000027_44	104e7970977832edd3accf4fd76f29bb	461	Pfam	PF06293	Lipopolysaccharide kinase (Kdo/WaaP) family	60	180	5.7E-7	T	07-07-2023	-	-
AUBL01000027_44	104e7970977832edd3accf4fd76f29bb	461	Pfam	PF13224	Domain of unknown function (DUF4032)	232	395	5.7E-68	T	07-07-2023	IPR025111	Domain of unknown function DUF4032
AUBL01000004_108	6932ed4a7782e12f3d765ef12a21d1d9	416	Pfam	PF06224	Winged helix DNA-binding domain	34	412	4.3E-31	T	07-07-2023	IPR009351	DNA glycosylase AlkZ-like
AUBL01000003_55	5a5f467f442a84ea543b9f780dedf635	341	Pfam	PF13641	Glycosyltransferase like family 2	19	272	3.1E-12	T	07-07-2023	-	-
AUBL01000015_44	80c17f9f477047faec66b11574861b33	307	Pfam	PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	4	60	1.8E-17	T	07-07-2023	IPR000847	Transcription regulator HTH, LysR
AUBL01000015_44	80c17f9f477047faec66b11574861b33	307	Pfam	PF03466	LysR substrate binding domain	101	287	1.5E-9	T	07-07-2023	IPR005119	LysR, substrate-binding
AUBL01000061_7	82ad38b3579d9305d79f5d754c11c5e4	368	Pfam	PF03572	Peptidase family S41	177	350	5.2E-21	T	07-07-2023	IPR005151	Tail specific protease
AUBL01000035_27	a0154f54fe662bdb903f502cd75ca099	741	Pfam	PF03971	Monomeric isocitrate dehydrogenase	7	737	0.0	T	07-07-2023	IPR004436	Isocitrate dehydrogenase NADP-dependent, monomeric
AUBL01000022_13	ea6bfde01f3b6fcf8a45d4b91920323e	99	Pfam	PF13560	Helix-turn-helix domain	11	72	4.2E-13	T	07-07-2023	-	-
AUBL01000036_2	eee2a0f4ddc6b30e65fc4eea47e542ac	610	Pfam	PF02786	Carbamoyl-phosphate synthase L chain, ATP binding domain	116	320	3.4E-50	T	07-07-2023	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
AUBL01000036_2	eee2a0f4ddc6b30e65fc4eea47e542ac	610	Pfam	PF02785	Biotin carboxylase C-terminal domain	330	442	3.6E-33	T	07-07-2023	IPR005482	Biotin carboxylase, C-terminal
AUBL01000036_2	eee2a0f4ddc6b30e65fc4eea47e542ac	610	Pfam	PF00364	Biotin-requiring enzyme	537	601	3.3E-13	T	07-07-2023	IPR000089	Biotin/lipoyl attachment
AUBL01000036_2	eee2a0f4ddc6b30e65fc4eea47e542ac	610	Pfam	PF00289	Biotin carboxylase, N-terminal domain	7	111	1.8E-34	T	07-07-2023	IPR005481	Biotin carboxylase-like, N-terminal domain
AUBL01000046_23	ae86906e9c482360a542778f29154695	301	Pfam	PF01553	Acyltransferase	24	151	1.1E-26	T	07-07-2023	IPR002123	Phospholipid/glycerol acyltransferase
AUBL01000009_39	c5e5c1c8dc7703f19325df08f0d1e1b4	281	Pfam	PF02811	PHP domain	6	68	9.9E-9	T	07-07-2023	IPR004013	PHP domain
AUBL01000039_9	aa05cb682d742a61ce0f33b146d90916	87	Pfam	PF08681	Protein of unknown function (DUF1778)	7	81	7.1E-12	T	07-07-2023	IPR014795	Vibrio phage ICP1, Orf50
AUBL01000006_19	6a3611610a67933daaecc1796d6feee5	311	Pfam	PF08768	THAP4-like, heme-binding beta-barrel domain	12	223	9.9E-38	T	07-07-2023	IPR014878	THAP4-like, heme-binding beta-barrel domain
AUBL01000019_4	2b9ce511b93da6836aa83c24b53eafe8	199	Pfam	PF02033	Ribosome-binding factor A	6	108	5.5E-27	T	07-07-2023	IPR000238	Ribosome-binding factor A
AUBL01000009_9	ab99a7bb30c8994f8edd76d5d94317fc	523	Pfam	PF00005	ABC transporter	270	426	5.1E-14	T	07-07-2023	IPR003439	ABC transporter-like, ATP-binding domain
AUBL01000009_9	ab99a7bb30c8994f8edd76d5d94317fc	523	Pfam	PF00005	ABC transporter	19	168	1.0E-28	T	07-07-2023	IPR003439	ABC transporter-like, ATP-binding domain
AUBL01000024_37	d8f972a4934957f134a4e9ed1b0250ce	222	Pfam	PF02075	Crossover junction endodeoxyribonuclease RuvC	14	163	1.1E-45	T	07-07-2023	IPR002176	Crossover junction endodeoxyribonuclease RuvC
AUBL01000066_10	f26a4acf5c08c47098858660608ee641	1043	Pfam	PF00703	Glycosyl hydrolases family 2	282	324	4.5E-6	T	07-07-2023	IPR006102	Glycoside hydrolase, family 2, immunoglobulin-like beta-sandwich
AUBL01000066_10	f26a4acf5c08c47098858660608ee641	1043	Pfam	PF02837	Glycosyl hydrolases family 2, sugar binding domain	46	213	8.7E-42	T	07-07-2023	IPR006104	Glycosyl hydrolases family 2, sugar binding domain
AUBL01000066_10	f26a4acf5c08c47098858660608ee641	1043	Pfam	PF16353	Beta-galactosidase, domain 4	641	728	2.0E-14	T	07-07-2023	IPR032312	Beta-galactosidase, domain 4
AUBL01000066_10	f26a4acf5c08c47098858660608ee641	1043	Pfam	PF02836	Glycosyl hydrolases family 2, TIM barrel domain	326	626	2.4E-91	T	07-07-2023	IPR006103	Glycoside hydrolase family 2, catalytic domain
AUBL01000066_10	f26a4acf5c08c47098858660608ee641	1043	Pfam	PF02929	Beta galactosidase small chain	764	1027	8.7E-66	T	07-07-2023	IPR004199	Beta galactosidase small chain/ domain 5
AUBL01000004_115	bbcdb05b7e6aecd0216fb19b190fe179	203	Pfam	PF09605	Hypothetical bacterial integral membrane protein (Trep_Strep)	16	199	1.4E-45	T	07-07-2023	IPR011733	Conserved hypothetical CHP02185, integral membrane
AUBL01000016_43	c7b54d40c1b42facaf9ab256681aba06	476	Pfam	PF02481	DNA recombination-mediator protein A	209	372	1.4E-56	T	07-07-2023	IPR003488	DNA recombination-mediator protein A
AUBL01000013_5	3a0103ff4fdf20d7de82efa70a28c054	490	Pfam	PF01547	Bacterial extracellular solute-binding protein	45	400	7.0E-23	T	07-07-2023	IPR006059	Bacterial extracellular solute-binding protein
AUBL01000050_5	87e5feded0292347ed6372f75a8da300	405	Pfam	PF00201	UDP-glucoronosyl and UDP-glucosyl transferase	247	357	4.8E-6	T	07-07-2023	IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase
AUBL01000050_5	87e5feded0292347ed6372f75a8da300	405	Pfam	PF03033	Glycosyltransferase family 28 N-terminal domain	5	132	2.4E-9	T	07-07-2023	IPR004276	Glycosyltransferase family 28, N-terminal domain
AUBL01000020_45	64398f29799d1d3b461514c1ab2ffb3e	856	Pfam	PF02687	FtsX-like permease family	733	848	8.3E-19	T	07-07-2023	IPR003838	ABC3 transporter permease protein domain
AUBL01000020_45	64398f29799d1d3b461514c1ab2ffb3e	856	Pfam	PF02687	FtsX-like permease family	266	382	3.8E-16	T	07-07-2023	IPR003838	ABC3 transporter permease protein domain
AUBL01000020_45	64398f29799d1d3b461514c1ab2ffb3e	856	Pfam	PF12704	MacB-like periplasmic core domain	487	699	2.1E-6	T	07-07-2023	IPR025857	MacB-like periplasmic core domain
AUBL01000020_45	64398f29799d1d3b461514c1ab2ffb3e	856	Pfam	PF12704	MacB-like periplasmic core domain	17	231	2.9E-10	T	07-07-2023	IPR025857	MacB-like periplasmic core domain
AUBL01000030_6	652e655774a6c9767ddaf841c151da61	2236	Pfam	PF09369	MrfA Zn-binding domain	1641	1731	1.1E-6	T	07-07-2023	IPR018973	MrfA-like Zn-binding domain
AUBL01000030_6	652e655774a6c9767ddaf841c151da61	2236	Pfam	PF00270	DEAD/DEAH box helicase	153	310	9.5E-17	T	07-07-2023	IPR011545	DEAD/DEAH box helicase domain
AUBL01000030_6	652e655774a6c9767ddaf841c151da61	2236	Pfam	PF00271	Helicase conserved C-terminal domain	1087	1156	2.1E-11	T	07-07-2023	IPR001650	Helicase, C-terminal
AUBL01000001_40	783ea4c9489a3110d1c4bc2706caa8b2	488	Pfam	PF07992	Pyridine nucleotide-disulphide oxidoreductase	27	353	7.4E-50	T	07-07-2023	IPR023753	FAD/NAD(P)-binding domain
AUBL01000001_40	783ea4c9489a3110d1c4bc2706caa8b2	488	Pfam	PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	375	480	7.5E-30	T	07-07-2023	IPR004099	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain
AUBL01000036_26	1c832554c42ea1ac35e833dc7a715111	512	Pfam	PF20154	Apolipoprotein N-acyltransferase N-terminal domain	5	165	4.3E-26	T	07-07-2023	IPR045378	Apolipoprotein N-acyltransferase, N-terminal
AUBL01000036_26	1c832554c42ea1ac35e833dc7a715111	512	Pfam	PF00795	Carbon-nitrogen hydrolase	211	463	2.2E-14	T	07-07-2023	IPR003010	Carbon-nitrogen hydrolase
AUBL01000010_21	1b220ca4b626d167f46e5114d49ee44b	206	Pfam	PF13649	Methyltransferase domain	31	122	1.7E-10	T	07-07-2023	IPR041698	Methyltransferase domain 25
